lat,lng
-6.200681,106.8237604
-6.2057169,106.8219687
-6.1993366,106.8202679
-6.1986864,106.8290324
-6.200681,106.8237604
-6.2037856,106.8235924
-6.1998318,106.8264404
-6.2036958,106.8236913
-6.2010203,106.8234155
-6.2024046,106.8234553
-6.204179,106.8198659
-6.1991132,106.8236692
-6.2051539,106.8180295
-6.1990281,106.8226004
-6.1975245,106.8247529
-6.1991132,106.8236692
-6.2038626,106.8245135
-6.2009131,106.8243438
-6.2059121,106.8187219
-6.2025148,106.8246593
-6.2065245,106.8252544
-6.1968797,106.8253276
-6.196941,106.8222496
-6.2024046,106.8234553
-6.2034817,106.8217535
-6.1968308,106.8286867
-6.1971523,106.8296051
-6.2017104,106.8241912
-6.202935,106.818513
-6.2066628,106.8276981
-6.2059685,106.8180302
-6.1989806,106.8251508
-6.1991132,106.8236692
-6.1978106,106.825535
-6.2024046,106.8234553
-6.1993366,106.8202679
-6.2058388,106.8274545
-6.2010748,106.8199953
-6.2034342,106.8292687
-6.2024046,106.8234553
-6.2023592,106.8233615
-6.200795,106.8235743
-6.2023592,106.8233615
-6.2036958,106.8236913
-6.2059685,106.8180302
-6.2051858,106.8229587
-6.2059685,106.8180302
-6.2059685,106.8180302
-6.1975245,106.8247529
-6.1991062,106.8236692
-6.2023913,106.8234654
-6.2024046,106.8234553
-6.202935,106.818513
-6.1989437,106.8225851
-6.202425,106.8235069
-6.1990281,106.8226004
-6.1990213,106.8226004
-6.2018919,106.8233263
-6.1990281,106.8226004
-6.198779,106.821498
-6.1968117,106.8286062
-6.203694,106.8237302
-6.1990281,106.8226004
-6.2023592,106.8233615
-6.200922,106.8198029
-6.2059398,106.8221702
-6.2025397,106.8248896
-6.1990703,106.8235992
-6.2024046,106.8234553
-6.2026878,106.824679
-6.2024046,106.8234553
-6.20298,106.8268898
-6.202935,106.818513
-6.2024161,106.8237836
-6.2008309,106.8218771
-6.2014135,106.8221531
-6.2059685,106.8180302
-6.202935,106.818513
-6.2038393,106.8205089
-6.1988699,106.8232666
-6.2002614,106.8258699
-6.2055485,106.8182525
-6.2055009,106.8213836
-6.202367,106.8255522
-6.2054105,106.8181469
-6.2059744,106.8214578
-6.1990281,106.8226004
-6.2036939,106.8237304
-6.1968797,106.8253276
-6.2013031,106.8250819
-6.2036958,106.8236913
-6.2023838,106.8245947
-6.1975567,106.8247514
-6.2059685,106.8180302
-6.199156,106.8220854
-6.2023592,106.8233615
-6.2062108,106.8194444
-6.1990281,106.8226004
-6.2016854,106.823507
-6.2021944,106.8243924
-6.1990281,106.8226004
-6.1993582,106.8238231
-6.206537,106.825237
-6.1990281,106.8226004
-6.1975567,106.8247514
-6.1976617,106.8193609
-6.202367,106.8255522
-6.2043019,106.8234607
-6.1975567,106.8247514
-6.2021984,106.8231583
-6.2036958,106.8236913
-6.2018724,106.8233225
-6.2030967,106.8268594
-6.2037282,106.8204636
-6.2037533,106.8227667
-6.2046466,106.8233236
-6.202935,106.818513
-6.2058882,106.8188516
-6.2031787,106.8280017
-6.202935,106.818513
-6.1990703,106.8235991
-6.2023591,106.8233614
-6.2004935,106.8192351
-6.2059685,106.8180302
-6.2059685,106.8180302
-6.202935,106.818513
-6.2059744,106.8214578
-6.197403,106.8245671
-6.1974353,106.8247974
-6.2013031,106.8250819
-6.1990281,106.8226004
-6.200069,106.82306
-6.1968797,106.8253276
-6.2014585,106.8238965
-6.1989263,106.8232431
-6.2023592,106.8233615
-6.1986864,106.8290324
-6.1987954,106.825172
-6.2060345,106.8184325
-6.2023592,106.8233615
-6.2023592,106.8233615
-6.2023592,106.8233615
-6.2010518,106.8203265
-6.2047942,106.8193586
-6.2019901,106.8253004
-6.202935,106.818513
-6.2023592,106.8233615
-6.1990281,106.8226004
-6.198046,106.823465
-6.2002615,106.82587
-6.2034543,106.8212945
-6.2060465,106.8194095
-6.1987006,106.8232739
-6.197521,106.824785
-6.2013031,106.8250819
-6.2023592,106.8233615
-6.2023591,106.8233614
-6.2038462,106.8245901
-6.2059685,106.8180302
-6.2070224,106.817969
-6.2059685,106.8180302
-6.1996476,106.8275413
-6.200681,106.8237604
-6.1986864,106.8290324
-6.2008762,106.821096
-6.2043799,106.8230362
-6.1973533,106.822715
-6.2068148,106.8244581
-6.2059685,106.8180302
-6.1975567,106.8247514
-6.1968797,106.8253276
-6.2029434,106.8210641
-6.2023592,106.8233615
-6.2015541,106.8208335
-6.2023592,106.8233615
-6.2018236,106.829378
-6.2018884,106.8235894
-6.1986864,106.8290324
-6.2039746,106.8206598
-6.2023592,106.8233615
-6.2023592,106.8233615
-6.2036796,106.8201061
-6.2013958,106.8210849
-6.1975567,106.8247514
-6.2025207,106.8246449
-6.2022714,106.8233225
-6.2053399,106.8276007
-6.2036958,106.8236913
-6.1986864,106.8290324
-6.1993366,106.8202679
-6.2059744,106.8214578
-6.2054435,106.8214789
-6.1996476,106.8275413
-6.203631,106.8205488
-6.2059685,106.8180302
-6.1975567,106.8247515
-6.1975416,106.8242564
-6.2023592,106.8233615
-6.2038956,106.8187594
-6.2059685,106.8180302
-6.2036958,106.8236913
-6.2059745,106.8214577
-6.2014408,106.8234583
-6.205701,106.822243
-6.202091,106.8233456
-6.2023592,106.8233615
-6.1990281,106.8226004
-6.2036958,106.8236913
-6.198318,106.8280965
-6.19958,106.821096
-6.197731,106.8288059
-6.2023592,106.8233615
-6.2004935,106.8192351
-6.2023592,106.8233615
-6.2031275,106.8191358
-6.2038286,106.8206578
-6.2037282,106.8204636
-6.1990281,106.8226004
-6.197601,106.824613
-6.1990281,106.8226004
-6.2059744,106.8214578
-6.2002615,106.82587
-6.1990281,106.8226004
-6.204045,106.8239217
-6.2010203,106.8234155
-6.2023592,106.8233615
-6.197212,106.827121
-6.2010203,106.8234155
-6.2014028,106.8210849
-6.2018884,106.8235894
-6.2023684,106.8233608
-6.2059685,106.8180302
-6.2024046,106.8234553
-6.2059685,106.8180302
-6.2019901,106.8253004
-6.199984,106.822493
-6.2014135,106.8221531
-6.2017661,106.8244474
-6.2023591,106.8233614
-6.1990281,106.8226004
-6.1990281,106.8226004
-6.1999815,106.8225179
-6.19693,106.824
-6.1990281,106.8226004
-6.2023592,106.8233615
-6.2018884,106.8235894
-6.2011975,106.8205155
-6.2059685,106.8180302
-6.197971,106.828537
-6.2038393,106.8205089
-6.1990703,106.8235991
-6.2060495,106.821438
-6.1975567,106.8247514
-6.2023592,106.8233615
-6.202935,106.818513
-6.2037476,106.8234476
-6.2023592,106.8233615
-6.2059685,106.8180302
-6.1990281,106.8226004
-6.2039746,106.8206598
-6.1990281,106.8226004
-6.1998318,106.8264404
-6.2033414,106.8213809
-6.1990703,106.8235991
-6.2015191,106.8220773
-6.1975567,106.8247515
-6.203213,106.8188979
-6.1986864,106.8290324
-6.1990281,106.8226004
-6.1975073,106.8225849
-6.198417,106.8226852
-6.2059685,106.8180302
-6.2023592,106.8233615
-6.1999815,106.8224927
-6.1990726,106.8230262
-6.1990281,106.8226004
-6.202935,106.818513
-6.1976616,106.8193609
-6.1993862,106.824037
-6.2038393,106.8205089
-6.1975567,106.8247514
-6.2038393,106.8205089
-6.2023592,106.8233615
-6.2059685,106.8180302
-6.2024046,106.8234553
-6.2036939,106.8237304
-6.2038628,106.8245133
-6.2042106,106.8225849
-6.2053842,106.822078
-6.2029064,106.8228572
-6.2059685,106.8180302
-6.2036659,106.8201437
-6.2016037,106.8249963
-6.199004,106.82237
-6.1974287,106.8286233
-6.1976193,106.8202735
-6.2059685,106.8180302
-6.2012941,106.821328
-6.2024046,106.8234553
-6.2024047,106.8234553
-6.1999279,106.8200499
-6.2038626,106.8245135
-6.2059782,106.8214611
-6.2024046,106.8234553
-6.1968308,106.8286867
-6.200681,106.8237604
-6.2024046,106.8234553
-6.202638,106.8242446
-6.2059685,106.8180302
-6.1986864,106.8290324
-6.2013031,106.8250819
-6.2024046,106.8234553
-6.2023684,106.8233608
-6.2038493,106.8227693
-6.1980053,106.8217092
-6.2059392,106.8219667
-6.1990281,106.8226004
-6.2059685,106.8180302
-6.1979683,106.8285179
-6.2024046,106.8234553
-6.2024046,106.8234553
-6.2024046,106.8234553
-6.2024046,106.8234553
-6.2024051,106.823459
-6.2024046,106.8234553
-6.1996476,106.8275413
-6.1976137,106.8256577
-6.2060348,106.8217095
-6.198417,106.8226852
-6.2024046,106.8234553
-6.1986859,106.829032
-6.2024046,106.8234553
-6.2024046,106.8234553
-6.2014974,106.8245943
-6.203893,106.821676
-6.2060182,106.8185291
-6.2033693,106.8213867
-6.1990019,106.823566
-6.2059783,106.8214612
-6.1998255,106.8273787
-6.2019232,106.8232563
-6.1971393,106.8248662
-6.2062742,106.8260001
-6.1984589,106.8227693
-6.1996876,106.8295164
-6.2024046,106.8234553
-6.2024046,106.8234553
-6.2055953,106.8183197
-6.1993366,106.8202678
-6.2024046,106.8234553
-6.197943,106.8285961
-6.2040474,106.8239218
-6.2036939,106.8237304
-6.2025617,106.8246517
-6.203694,106.8237302
-6.1978629,106.8286953
-6.1991132,106.8236692
-6.2033787,106.8187135
-6.202935,106.818513
-6.2026575,106.829254
-6.1990281,106.8226004
-6.2038393,106.8205089
-6.2017104,106.8241912
-6.2059685,106.8180302
-6.2012838,106.8242446
-6.2024046,106.8234553
-6.2059685,106.8180302
-6.2032651,106.8190506
-6.2023864,106.8234607
-6.2024311,106.8233225
-6.1991062,106.8236692
-6.203666,106.8201438
-6.2058825,106.817885
-6.1974097,106.8287265
-6.1991359,106.8235623
-6.2034334,106.8201513
-6.1986066,106.8231381
-6.2058945,106.8187153
-6.202935,106.818513
-6.1983616,106.8293582
-6.1992643,106.8228943
-6.2059685,106.8180302
-6.1990281,106.8226004
-6.2063241,106.8260051
-6.1991647,106.822302
-6.2053559,106.8192664
-6.1990281,106.8226004
-6.1996476,106.8275413
-6.1990906,106.8234352
-6.203666,106.8201438
-6.2024047,106.8234553
-6.2024046,106.8234553
-6.2024046,106.8234553
-6.2036093,106.8201425
-6.2023592,106.8233615
-6.2046746,106.8181027
-6.2023591,106.8233614
-6.2052809,106.8277509
-6.2024047,106.8234553
-6.2024046,106.8234553
-6.1990281,106.8226004
-6.200262,106.822093
-6.2036659,106.8201437
-6.1975245,106.8247529
-6.1990427,106.8226081
-6.2002614,106.8258699
-6.2059685,106.8180302
-6.2059685,106.8180302
-6.2011985,106.8231841
-6.1971423,106.8211865
-6.1990281,106.8226004
-6.1973617,106.824613
-6.200795,106.8235743
-6.2023592,106.8233615
-6.1990703,106.8235991
-6.2021451,106.823227
-6.1992836,106.8239596
-6.2044443,106.8218155
-6.19911,106.8241272
-6.199004,106.82237
-6.2024047,106.8234553
-6.2068861,106.8250201
-6.1975567,106.8247514
-6.2003978,106.8220321
-6.2059685,106.8180302
-6.2065705,106.8215436
-6.2024052,106.823459
-6.2059783,106.8214612
-6.2024046,106.8234553
-6.1990281,106.8226004
-6.1976616,106.8193609
-6.2035773,106.8204241
-6.2053669,106.8214668
-6.200681,106.8237604
-6.2018884,106.8235894
-6.2023592,106.8233615
-6.202935,106.818513
-6.200681,106.8237604
-6.1990281,106.8226004
-6.1990039,106.82237
-6.2059685,106.8180302
-6.1973007,106.8247099
-6.1979429,106.8285957
-6.2023592,106.8233615
-6.2059685,106.8180302
-6.2059783,106.8214612
-6.2013005,106.8251133
-6.200907,106.820164
-6.2002615,106.82587
-6.2025007,106.8260882
-6.2051858,106.8229587
-6.2010203,106.8234155
-6.2059705,106.8212336
-6.202935,106.818513
-6.1996476,106.8275413
-6.2023592,106.8233615
-6.1975567,106.8247514
-6.204319,106.823537
-6.2018784,106.8180232
-6.2024051,106.823459
-6.2034903,106.823969
-6.202935,106.818513
-6.2023592,106.8233615
-6.200125,106.822192
-6.2038393,106.8205089
-6.2024047,106.8234553
-6.2024046,106.8234553
-6.197302,106.8248896
-6.1990281,106.8226004
-6.1975567,106.8247515
-6.2038393,106.8205089
-6.2024046,106.8234553
-6.202016,106.828316
-6.2035773,106.8204241
-6.2033503,106.8201934
-6.1993366,106.8202679
-6.200076,106.8225898
-6.2008385,106.8219858
-6.2060208,106.8179591
-6.1998735,106.8197884
-6.2024052,106.823459
-6.2001715,106.8191742
-6.199984,106.8224929
-6.1975245,106.8247529
-6.2024052,106.823459
-6.2014135,106.8221531
-6.203835,106.8230922
-6.1990281,106.8226004
-6.2059747,106.8214579
-6.2024046,106.8234553
-6.202435,106.8236144
-6.1991132,106.8236692
-6.2023592,106.8233615
-6.1985323,106.8241983
-6.1975513,106.8245527
-6.2034999,106.8203267
-6.200681,106.8237604
-6.1990281,106.8226004
-6.2014135,106.8221531
-6.2036939,106.8237304
-6.2024461,106.8256566
-6.2011625,106.8242905
-6.203694,106.8237302
-6.2027258,106.8255313
-6.2025981,106.825879
-6.2024047,106.8234553
-6.2023592,106.8233615
-6.1973044,106.8236961
-6.1968834,106.8253255
-6.203909,106.8237594
-6.2069788,106.8261372
-6.1996476,106.8275413
-6.2023592,106.8233615
-6.2064027,106.819472
-6.1986864,106.8290324
-6.2051858,106.8229587
-6.1975245,106.8247529
-6.2024046,106.8234553
-6.2005162,106.8217136
-6.19741,106.8287332
-6.197001,106.8246593
-6.2024046,106.8234553
-6.2038393,106.8205089
-6.2013031,106.8250819
-6.1990281,106.8226004
-6.2038393,106.8205089
-6.2024046,106.8234553
-6.2016037,106.8249963
-6.2059685,106.8180302
-6.2002612,106.8215261
-6.202991,106.8268151
-6.2064027,106.819472
-6.2038623,106.822715
-6.2035483,106.8199872
-6.2024046,106.8234553
-6.2008385,106.8219858
-6.2037253,106.8251662
-6.2036659,106.8201437
-6.2023592,106.8233615
-6.1989972,106.8220848
-6.2018236,106.829378
-6.2024046,106.8234553
-6.2007986,106.8213033
-6.2036659,106.8201437
-6.197672,106.825032
-6.1990703,106.8235991
-6.2013031,106.8250819
-6.2024046,106.8234553
-6.203845,106.8228253
-6.2023807,106.8236451
-6.1975567,106.8247514
-6.2013031,106.8250819
-6.2059685,106.8180302
-6.1989972,106.8220848
-6.2059783,106.8214612
-6.1979376,106.8286799
-6.1990281,106.8226004
-6.2031233,106.8186404
-6.202935,106.818513
-6.1969877,106.8287614
-6.2010728,106.8200037
-6.197073,106.8224468
-6.1976137,106.8256577
-6.203452,106.8212945
-6.197952,106.8178441
-6.202962,106.8180218
-6.2039543,106.8206494
-6.1990281,106.8226004
-6.2023684,106.8233608
-6.2013031,106.8250819
-6.1990281,106.8226004
-6.200681,106.8237604
-6.2024046,106.8234553
-6.2035963,106.8222446
-6.1990427,106.8226081
-6.197783,106.8202343
-6.2066785,106.8191351
-6.1991132,106.8236692
-6.1986864,106.8290324
-6.202935,106.818513
-6.202935,106.818513
-6.1975247,106.8247528
-6.199878,106.82087
-6.2059685,106.8180302
-6.2024046,106.8234553
-6.2059783,106.8214612
-6.2024046,106.8234553
-6.202935,106.818513
-6.1975247,106.8247528
-6.1990427,106.8226081
-6.1991417,106.8226312
-6.2053739,106.8214668
-6.2010611,106.8200104
-6.20521,106.823
-6.2059566,106.8179093
-6.2046819,106.8276325
-6.203694,106.8237302
-6.2012378,106.8207413
-6.2026575,106.829254
-6.1990042,106.8223724
-6.2024046,106.8234553
-6.2014135,106.8221531
-6.2018884,106.8235894
-6.1974243,106.8226771
-6.2059782,106.8214611
-6.203425,106.8221243
-6.202935,106.818513
-6.200531,106.827782
-6.2007522,106.8234148
-6.1994592,106.8274766
-6.2036939,106.8237304
-6.2013031,106.8250819
-6.1986864,106.8290324
-6.2041693,106.8203165
-6.198385,106.8225849
-6.2058825,106.817885
-6.2003698,106.8201277
-6.2053738,106.8214668
-6.2024046,106.8234553
-6.205943,106.821374
-6.2060345,106.8184325
-6.2059685,106.8180302
-6.2024477,106.8235613
-6.1996026,106.8231841
-6.2010203,106.8234155
-6.2038628,106.8245133
-6.2001972,106.8219472
-6.2025481,106.8238114
-6.2024046,106.8234553
-6.2059783,106.8214612
-6.2059748,106.8214577
-6.1990283,106.8226004
-6.203666,106.8201438
-6.2023684,106.8233608
-6.2062108,106.8194444
-6.2037282,106.8204636
-6.2038393,106.8205089
-6.2072221,106.8182525
-6.2013031,106.8250819
-6.2036958,106.8236913
-6.2030647,106.8282062
-6.202224,106.823911
-6.2059685,106.8180302
-6.2058335,106.8195742
-6.1986864,106.8290324
-6.1968797,106.8253276
-6.2022474,106.8240602
-6.199984,106.8224929
-6.2018884,106.8235894
-6.2038393,106.8205089
-6.200681,106.8237604
-6.203638,106.8237302
-6.2038393,106.8205089
-6.2036958,106.8236913
-6.2034999,106.8203267
-6.1975567,106.8247514
-6.2059685,106.8180302
-6.2059685,106.8180302
-6.1990281,106.8226004
-6.1990281,106.8226004
-6.2059685,106.8180302
-6.2036958,106.8236913
-6.1975567,106.8247515
-6.2043793,106.8223083
-6.2038096,106.8213407
-6.2059685,106.8180302
-6.2035373,106.8212023
-6.2023591,106.8233614
-6.2002615,106.82587
-6.2023592,106.8233615
-6.2024046,106.8234553
-6.1975567,106.8247515
-6.202935,106.818513
-6.202367,106.8255522
-6.2018861,106.8235894
-6.2003242,106.8218477
-6.196745,106.8288025
-6.2036958,106.8236913
-6.2053063,106.8214896
-6.2013031,106.8250819
-6.2059685,106.8180302
-6.2040578,106.8279053
-6.2008702,106.8219412
-6.2013031,106.8250819
-6.1990281,106.8226004
-6.2023657,106.8233609
-6.2059685,106.8180302
-6.2023592,106.8233615
-6.2022714,106.8233225
-6.2003278,106.8238459
-6.2023591,106.8233614
-6.2059744,106.8214578
-6.1977047,106.8284348
-6.2042693,106.8232303
-6.205168,106.8275569
-6.2036958,106.8236913
-6.204319,106.823537
-6.2057872,106.819497
-6.2012303,106.8255453
-6.2008408,106.8242905
-6.2036958,106.8236913
-6.1976616,106.8193609
-6.2062108,106.8194444
-6.2038537,106.824577
-6.2023592,106.8233615
-6.2033667,106.8190823
-6.1998319,106.8264403
-6.2053063,106.8214896
-6.197896,106.828713
-6.2022006,106.8192584
-6.1976616,106.8193609
-6.19723,106.8286692
-6.1990703,106.8235992
-6.2009275,106.8265399
-6.1975567,106.8247514
-6.2059685,106.8180302
-6.2052859,106.8277442
-6.2021581,106.8234253
-6.1990703,106.8235992
-6.2023592,106.8233615
-6.1999499,106.8211493
-6.2023592,106.8233615
-6.1986864,106.8290324
-6.1983702,106.82311
-6.2036958,106.8236913
-6.2038537,106.824577
-6.2010201,106.8234154
-6.203728,106.820464
-6.2056667,106.8223871
-6.1968797,106.8253276
-6.2024687,106.824613
-6.2023592,106.8233615
-6.2065705,106.8215436
-6.2024478,106.8245925
-6.2023592,106.8233615
-6.2042007,106.8224295
-6.2039746,106.8206598
-6.2036958,106.8236913
-6.1976616,106.8193609
-6.2038537,106.824577
-6.1979103,106.8283597